id,created_date,created_time,machine_name,location,machine_id,pressure
120437,04/16/25,08:50:00,Wax Injection Machine,AAA floor 2,wm-1,101.93
120438,04/16/25,09:00:00,Wax Injection Machine,AAA floor 2,wm-1,188.52
120439,04/16/25,09:10:00,Wax Injection Machine,AAA floor 2,wm-1,131.43
120440,04/16/25,09:20:00,Wax Injection Machine,AAA floor 2,wm-1,103.84
120441,04/16/25,09:30:00,Wax Injection Machine,AAA floor 2,wm-1,186.42
120442,04/16/25,09:40:00,Wax Injection Machine,AAA floor 2,wm-1,129.39
120443,04/16/25,09:50:00,Wax Injection Machine,AAA floor 2,wm-1,152.46
120444,04/16/25,10:00:00,Wax Injection Machine,AAA floor 2,wm-1,129.04
120445,04/16/25,10:10:00,Wax Injection Machine,AAA floor 2,wm-1,169.13
120446,04/16/25,10:20:00,Wax Injection Machine,AAA floor 2,wm-1,200.17
120447,04/16/25,10:30:00,Wax Injection Machine,AAA floor 2,wm-1,219.79
120448,04/16/25,10:40:00,Wax Injection Machine,AAA floor 2,wm-1,116.12
120449,04/16/25,10:50:00,Wax Injection Machine,AAA floor 2,wm-1,112.79
120450,04/16/25,11:00:00,Wax Injection Machine,AAA floor 2,wm-1,98.67
120451,04/16/25,11:10:00,Wax Injection Machine,AAA floor 2,wm-1,199.79
120452,04/16/25,11:20:00,Wax Injection Machine,AAA floor 2,wm-1,108.28
120453,04/16/25,11:30:00,Wax Injection Machine,AAA floor 2,wm-1,157.06
120454,04/16/25,11:40:00,Wax Injection Machine,AAA floor 2,wm-1,159.46
120455,04/16/25,11:50:00,Wax Injection Machine,AAA floor 2,wm-1,140.25
120456,04/16/25,12:00:00,Wax Injection Machine,AAA floor 2,wm-1,175.91
120457,04/16/25,12:10:00,Wax Injection Machine,AAA floor 2,wm-1,145.66
120458,04/16/25,12:20:00,Wax Injection Machine,AAA floor 2,wm-1,199.06
120459,04/16/25,12:30:00,Wax Injection Machine,AAA floor 2,wm-1,174.23
120460,04/16/25,12:40:00,Wax Injection Machine,AAA floor 2,wm-1,153.9
120461,04/16/25,12:50:00,Wax Injection Machine,AAA floor 2,wm-1,177.14
120462,04/16/25,13:00:00,Wax Injection Machine,AAA floor 2,wm-1,116.99
120463,04/16/25,13:10:00,Wax Injection Machine,AAA floor 2,wm-1,102.71
120464,04/16/25,13:20:00,Wax Injection Machine,AAA floor 2,wm-1,148.85
120465,04/16/25,13:30:00,Wax Injection Machine,AAA floor 2,wm-1,142.36
120466,04/16/25,13:40:00,Wax Injection Machine,AAA floor 2,wm-1,177.21
120467,04/16/25,13:50:00,Wax Injection Machine,AAA floor 2,wm-1,125.85
120468,04/16/25,14:00:00,Wax Injection Machine,AAA floor 2,wm-1,122.13
120469,04/16/25,14:10:00,Wax Injection Machine,AAA floor 2,wm-1,108.7
120470,04/16/25,14:20:00,Wax Injection Machine,AAA floor 2,wm-1,152.56
120471,04/16/25,14:30:00,Wax Injection Machine,AAA floor 2,wm-1,195.69
120472,04/16/25,14:40:00,Wax Injection Machine,AAA floor 2,wm-1,207.32
120473,04/16/25,14:50:00,Wax Injection Machine,AAA floor 2,wm-1,183.32
120474,04/16/25,15:00:00,Wax Injection Machine,AAA floor 2,wm-1,193.87
120475,04/16/25,15:10:00,Wax Injection Machine,AAA floor 2,wm-1,199.08
120476,04/16/25,15:20:00,Wax Injection Machine,AAA floor 2,wm-1,157.41
120477,04/16/25,15:30:00,Wax Injection Machine,AAA floor 2,wm-1,147.35
120478,04/16/25,15:40:00,Wax Injection Machine,AAA floor 2,wm-1,220.77
120479,04/16/25,15:50:00,Wax Injection Machine,AAA floor 2,wm-1,183.58
120480,04/16/25,16:00:00,Wax Injection Machine,AAA floor 2,wm-1,188.35
120481,04/16/25,16:10:00,Wax Injection Machine,AAA floor 2,wm-1,197.6
120482,04/16/25,16:20:00,Wax Injection Machine,AAA floor 2,wm-1,207.34
120483,04/16/25,16:30:00,Wax Injection Machine,AAA floor 2,wm-1,150.49
120484,04/16/25,16:40:00,Wax Injection Machine,AAA floor 2,wm-1,149.62
120485,04/16/25,16:50:00,Wax Injection Machine,AAA floor 2,wm-1,168.29
120486,04/16/25,17:00:00,Wax Injection Machine,AAA floor 2,wm-1,191.53
120487,04/16/25,17:10:00,Wax Injection Machine,AAA floor 2,wm-1,138.31
120488,04/16/25,17:20:00,Wax Injection Machine,AAA floor 2,wm-1,166.75
120489,04/16/25,17:30:00,Wax Injection Machine,AAA floor 2,wm-1,168.23
120490,04/16/25,17:40:00,Wax Injection Machine,AAA floor 2,wm-1,98.15
120491,04/16/25,17:50:00,Wax Injection Machine,AAA floor 2,wm-1,99.15
120492,04/16/25,18:00:00,Wax Injection Machine,AAA floor 2,wm-1,220.25
120493,04/16/25,18:10:00,Wax Injection Machine,AAA floor 2,wm-1,159.98
120494,04/16/25,18:20:00,Wax Injection Machine,AAA floor 2,wm-1,186.32
120495,04/16/25,18:30:00,Wax Injection Machine,AAA floor 2,wm-1,210.84
120496,04/16/25,18:40:00,Wax Injection Machine,AAA floor 2,wm-1,118.19
120497,04/16/25,18:50:00,Wax Injection Machine,AAA floor 2,wm-1,206.26
120498,04/16/25,19:00:00,Wax Injection Machine,AAA floor 2,wm-1,217.8
120499,04/16/25,19:10:00,Wax Injection Machine,AAA floor 2,wm-1,166.68
120500,04/16/25,19:20:00,Wax Injection Machine,AAA floor 2,wm-1,136.7
120501,04/16/25,19:30:00,Wax Injection Machine,AAA floor 2,wm-1,102.48
120502,04/16/25,19:40:00,Wax Injection Machine,AAA floor 2,wm-1,106.72
120503,04/16/25,19:50:00,Wax Injection Machine,AAA floor 2,wm-1,137.78
120504,04/16/25,20:00:00,Wax Injection Machine,AAA floor 2,wm-1,196.79
120505,04/16/25,20:10:00,Wax Injection Machine,AAA floor 2,wm-1,95.41
120506,04/16/25,20:20:00,Wax Injection Machine,AAA floor 2,wm-1,140.76
120507,04/16/25,20:30:00,Wax Injection Machine,AAA floor 2,wm-1,113.44
120508,04/16/25,20:40:00,Wax Injection Machine,AAA floor 2,wm-1,113.01
120509,04/16/25,20:50:00,Wax Injection Machine,AAA floor 2,wm-1,176.11
120510,04/16/25,21:00:00,Wax Injection Machine,AAA floor 2,wm-1,104.79
120511,04/16/25,21:10:00,Wax Injection Machine,AAA floor 2,wm-1,98.75
120512,04/16/25,21:20:00,Wax Injection Machine,AAA floor 2,wm-1,179.59
120513,04/16/25,21:30:00,Wax Injection Machine,AAA floor 2,wm-1,155.36
120514,04/16/25,21:40:00,Wax Injection Machine,AAA floor 2,wm-1,212.42
120515,04/16/25,21:50:00,Wax Injection Machine,AAA floor 2,wm-1,105.98
120516,04/16/25,22:00:00,Wax Injection Machine,AAA floor 2,wm-1,118.73
120517,04/16/25,22:10:00,Wax Injection Machine,AAA floor 2,wm-1,208.34
120518,04/16/25,22:20:00,Wax Injection Machine,AAA floor 2,wm-1,92.97
120519,04/16/25,22:30:00,Wax Injection Machine,AAA floor 2,wm-1,126.98
120520,04/16/25,22:40:00,Wax Injection Machine,AAA floor 2,wm-1,112.02
120521,04/16/25,22:50:00,Wax Injection Machine,AAA floor 2,wm-1,155.14
120522,04/16/25,23:00:00,Wax Injection Machine,AAA floor 2,wm-1,175.69
120523,04/16/25,23:10:00,Wax Injection Machine,AAA floor 2,wm-1,132.88
120524,04/16/25,23:20:00,Wax Injection Machine,AAA floor 2,wm-1,161.16
120525,04/16/25,23:30:00,Wax Injection Machine,AAA floor 2,wm-1,96.96
120526,04/16/25,23:40:00,Wax Injection Machine,AAA floor 2,wm-1,170.23
120527,04/16/25,23:50:00,Wax Injection Machine,AAA floor 2,wm-1,189.35
120528,04/17/25,00:00:00,Wax Injection Machine,AAA floor 2,wm-1,219.73
120529,04/17/25,00:10:00,Wax Injection Machine,AAA floor 2,wm-1,204.18
120530,04/17/25,00:20:00,Wax Injection Machine,AAA floor 2,wm-1,119.77
120531,04/17/25,00:30:00,Wax Injection Machine,AAA floor 2,wm-1,99.8
120532,04/17/25,00:40:00,Wax Injection Machine,AAA floor 2,wm-1,132.53
120533,04/17/25,00:50:00,Wax Injection Machine,AAA floor 2,wm-1,130.63
120534,04/17/25,01:00:00,Wax Injection Machine,AAA floor 2,wm-1,174.7
120535,04/17/25,01:10:00,Wax Injection Machine,AAA floor 2,wm-1,175.57
120536,04/17/25,01:20:00,Wax Injection Machine,AAA floor 2,wm-1,211.94
120537,04/17/25,01:30:00,Wax Injection Machine,AAA floor 2,wm-1,187.23
120538,04/17/25,01:40:00,Wax Injection Machine,AAA floor 2,wm-1,190.25
120539,04/17/25,01:50:00,Wax Injection Machine,AAA floor 2,wm-1,106.29
120540,04/17/25,02:00:00,Wax Injection Machine,AAA floor 2,wm-1,216.44
120541,04/17/25,02:10:00,Wax Injection Machine,AAA floor 2,wm-1,218.68
120542,04/17/25,02:20:00,Wax Injection Machine,AAA floor 2,wm-1,197.58
120543,04/17/25,02:30:00,Wax Injection Machine,AAA floor 2,wm-1,216.42
120544,04/17/25,02:40:00,Wax Injection Machine,AAA floor 2,wm-1,197.11
120545,04/17/25,02:50:00,Wax Injection Machine,AAA floor 2,wm-1,135.36
120546,04/17/25,03:00:00,Wax Injection Machine,AAA floor 2,wm-1,220.19
120547,04/17/25,03:10:00,Wax Injection Machine,AAA floor 2,wm-1,130.7
120548,04/17/25,03:20:00,Wax Injection Machine,AAA floor 2,wm-1,129.49
120549,04/17/25,03:30:00,Wax Injection Machine,AAA floor 2,wm-1,216.48
120550,04/17/25,03:40:00,Wax Injection Machine,AAA floor 2,wm-1,141.73
120551,04/17/25,03:50:00,Wax Injection Machine,AAA floor 2,wm-1,108.01
120552,04/17/25,04:00:00,Wax Injection Machine,AAA floor 2,wm-1,108.64
120553,04/17/25,04:10:00,Wax Injection Machine,AAA floor 2,wm-1,188.17
120554,04/17/25,04:20:00,Wax Injection Machine,AAA floor 2,wm-1,199.09
120555,04/17/25,04:30:00,Wax Injection Machine,AAA floor 2,wm-1,177.9
120556,04/17/25,04:40:00,Wax Injection Machine,AAA floor 2,wm-1,146.24
120557,04/17/25,04:50:00,Wax Injection Machine,AAA floor 2,wm-1,140.87
120558,04/17/25,05:00:00,Wax Injection Machine,AAA floor 2,wm-1,131.94
120559,04/17/25,05:10:00,Wax Injection Machine,AAA floor 2,wm-1,93.1
120560,04/17/25,05:20:00,Wax Injection Machine,AAA floor 2,wm-1,91.52
120561,04/17/25,05:30:00,Wax Injection Machine,AAA floor 2,wm-1,139.07
120562,04/17/25,05:40:00,Wax Injection Machine,AAA floor 2,wm-1,137.56
120563,04/17/25,05:50:00,Wax Injection Machine,AAA floor 2,wm-1,212.29
120564,04/17/25,06:00:00,Wax Injection Machine,AAA floor 2,wm-1,106.39
120565,04/17/25,06:10:00,Wax Injection Machine,AAA floor 2,wm-1,205.81
120566,04/17/25,06:20:00,Wax Injection Machine,AAA floor 2,wm-1,201.8
120567,04/17/25,06:30:00,Wax Injection Machine,AAA floor 2,wm-1,177.69
120568,04/17/25,06:40:00,Wax Injection Machine,AAA floor 2,wm-1,120.69
120569,04/17/25,06:50:00,Wax Injection Machine,AAA floor 2,wm-1,144.71
120570,04/17/25,07:00:00,Wax Injection Machine,AAA floor 2,wm-1,187.27
120571,04/17/25,07:10:00,Wax Injection Machine,AAA floor 2,wm-1,166.81
120572,04/17/25,07:20:00,Wax Injection Machine,AAA floor 2,wm-1,195.93
120573,04/17/25,07:30:00,Wax Injection Machine,AAA floor 2,wm-1,178.14
120574,04/17/25,07:40:00,Wax Injection Machine,AAA floor 2,wm-1,140.94
120575,04/17/25,07:50:00,Wax Injection Machine,AAA floor 2,wm-1,139.68
120576,04/17/25,08:00:00,Wax Injection Machine,AAA floor 2,wm-1,96.78
120577,04/17/25,08:10:00,Wax Injection Machine,AAA floor 2,wm-1,130.3
120578,04/17/25,08:20:00,Wax Injection Machine,AAA floor 2,wm-1,107.01
120579,04/17/25,08:30:00,Wax Injection Machine,AAA floor 2,wm-1,186.11
120580,04/17/25,08:40:00,Wax Injection Machine,AAA floor 2,wm-1,217.94
120581,04/17/25,08:50:00,Wax Injection Machine,AAA floor 2,wm-1,130.76
120582,04/17/25,09:00:00,Wax Injection Machine,AAA floor 2,wm-1,117.13
120583,04/17/25,09:10:00,Wax Injection Machine,AAA floor 2,wm-1,205.86
120584,04/17/25,09:20:00,Wax Injection Machine,AAA floor 2,wm-1,103.02
120585,04/17/25,09:30:00,Wax Injection Machine,AAA floor 2,wm-1,175.48
120586,04/17/25,09:40:00,Wax Injection Machine,AAA floor 2,wm-1,104.53
120587,04/17/25,09:50:00,Wax Injection Machine,AAA floor 2,wm-1,183.79
120588,04/17/25,10:00:00,Wax Injection Machine,AAA floor 2,wm-1,187.76
120589,04/17/25,10:10:00,Wax Injection Machine,AAA floor 2,wm-1,201.84
120590,04/17/25,10:20:00,Wax Injection Machine,AAA floor 2,wm-1,208.78
120591,04/17/25,10:30:00,Wax Injection Machine,AAA floor 2,wm-1,135.99
120592,04/17/25,10:40:00,Wax Injection Machine,AAA floor 2,wm-1,211.01
120593,04/17/25,10:50:00,Wax Injection Machine,AAA floor 2,wm-1,132.63
120594,04/17/25,11:00:00,Wax Injection Machine,AAA floor 2,wm-1,142.13
120595,04/17/25,11:10:00,Wax Injection Machine,AAA floor 2,wm-1,146.5
120596,04/17/25,11:20:00,Wax Injection Machine,AAA floor 2,wm-1,153.15
120597,04/17/25,11:30:00,Wax Injection Machine,AAA floor 2,wm-1,169.07
120598,04/17/25,11:40:00,Wax Injection Machine,AAA floor 2,wm-1,114.84
120599,04/17/25,11:50:00,Wax Injection Machine,AAA floor 2,wm-1,186.75
120600,04/17/25,12:00:00,Wax Injection Machine,AAA floor 2,wm-1,112.02
120601,04/17/25,12:10:00,Wax Injection Machine,AAA floor 2,wm-1,196.16
120602,04/17/25,12:20:00,Wax Injection Machine,AAA floor 2,wm-1,93.97
120603,04/17/25,12:30:00,Wax Injection Machine,AAA floor 2,wm-1,167.66
120604,04/17/25,12:40:00,Wax Injection Machine,AAA floor 2,wm-1,151.76
120605,04/17/25,12:50:00,Wax Injection Machine,AAA floor 2,wm-1,157.79
120606,04/17/25,13:00:00,Wax Injection Machine,AAA floor 2,wm-1,105.39
120607,04/17/25,13:10:00,Wax Injection Machine,AAA floor 2,wm-1,91.12
120608,04/17/25,13:20:00,Wax Injection Machine,AAA floor 2,wm-1,195
120609,04/17/25,13:30:00,Wax Injection Machine,AAA floor 2,wm-1,147.86
120610,04/17/25,13:40:00,Wax Injection Machine,AAA floor 2,wm-1,138.5
120611,04/17/25,13:50:00,Wax Injection Machine,AAA floor 2,wm-1,113.83
120612,04/17/25,14:00:00,Wax Injection Machine,AAA floor 2,wm-1,135.78
120613,04/17/25,14:10:00,Wax Injection Machine,AAA floor 2,wm-1,216.13
120614,04/17/25,14:20:00,Wax Injection Machine,AAA floor 2,wm-1,136.82
120615,04/17/25,14:30:00,Wax Injection Machine,AAA floor 2,wm-1,211.57
120616,04/17/25,14:40:00,Wax Injection Machine,AAA floor 2,wm-1,166.19
120617,04/17/25,14:50:00,Wax Injection Machine,AAA floor 2,wm-1,189.51
120618,04/17/25,15:00:00,Wax Injection Machine,AAA floor 2,wm-1,213.44
120619,04/17/25,15:10:00,Wax Injection Machine,AAA floor 2,wm-1,113.11
120620,04/17/25,15:20:00,Wax Injection Machine,AAA floor 2,wm-1,165.34
120621,04/17/25,15:30:00,Wax Injection Machine,AAA floor 2,wm-1,193.22
120622,04/17/25,15:40:00,Wax Injection Machine,AAA floor 2,wm-1,106.67
120623,04/17/25,15:50:00,Wax Injection Machine,AAA floor 2,wm-1,135.01
120624,04/17/25,16:00:00,Wax Injection Machine,AAA floor 2,wm-1,189.59
120625,04/17/25,16:10:00,Wax Injection Machine,AAA floor 2,wm-1,177.04
120626,04/17/25,16:20:00,Wax Injection Machine,AAA floor 2,wm-1,186.48
120627,04/17/25,16:30:00,Wax Injection Machine,AAA floor 2,wm-1,148.78
120628,04/17/25,16:40:00,Wax Injection Machine,AAA floor 2,wm-1,174.76
120629,04/17/25,16:50:00,Wax Injection Machine,AAA floor 2,wm-1,199.29
120630,04/17/25,17:00:00,Wax Injection Machine,AAA floor 2,wm-1,172.04
120631,04/17/25,17:10:00,Wax Injection Machine,AAA floor 2,wm-1,119.76
120632,04/17/25,17:20:00,Wax Injection Machine,AAA floor 2,wm-1,108.34
120633,04/17/25,17:30:00,Wax Injection Machine,AAA floor 2,wm-1,111.95
120634,04/17/25,17:40:00,Wax Injection Machine,AAA floor 2,wm-1,207.83
120635,04/17/25,17:50:00,Wax Injection Machine,AAA floor 2,wm-1,158.57
120636,04/17/25,18:00:00,Wax Injection Machine,AAA floor 2,wm-1,202.3
120637,04/17/25,18:10:00,Wax Injection Machine,AAA floor 2,wm-1,200.72
120638,04/17/25,18:20:00,Wax Injection Machine,AAA floor 2,wm-1,176.85
120639,04/17/25,18:30:00,Wax Injection Machine,AAA floor 2,wm-1,113.53
120640,04/17/25,18:40:00,Wax Injection Machine,AAA floor 2,wm-1,95.33
120641,04/17/25,18:50:00,Wax Injection Machine,AAA floor 2,wm-1,99.14
120642,04/17/25,19:00:00,Wax Injection Machine,AAA floor 2,wm-1,215.3
120643,04/17/25,19:10:00,Wax Injection Machine,AAA floor 2,wm-1,120.51
120644,04/17/25,19:20:00,Wax Injection Machine,AAA floor 2,wm-1,195.07
120645,04/17/25,19:30:00,Wax Injection Machine,AAA floor 2,wm-1,205.04
120646,04/17/25,19:40:00,Wax Injection Machine,AAA floor 2,wm-1,188.38
120647,04/17/25,19:50:00,Wax Injection Machine,AAA floor 2,wm-1,130.94
120648,04/17/25,20:00:00,Wax Injection Machine,AAA floor 2,wm-1,138.37
120649,04/17/25,20:10:00,Wax Injection Machine,AAA floor 2,wm-1,176.3
120650,04/17/25,20:20:00,Wax Injection Machine,AAA floor 2,wm-1,132.63
120651,04/17/25,20:30:00,Wax Injection Machine,AAA floor 2,wm-1,171.17
120652,04/17/25,20:40:00,Wax Injection Machine,AAA floor 2,wm-1,164.85
120653,04/17/25,20:50:00,Wax Injection Machine,AAA floor 2,wm-1,126.53
120654,04/17/25,21:00:00,Wax Injection Machine,AAA floor 2,wm-1,183.22
120655,04/17/25,21:10:00,Wax Injection Machine,AAA floor 2,wm-1,93.21
120656,04/17/25,21:20:00,Wax Injection Machine,AAA floor 2,wm-1,156.92
120657,04/17/25,21:30:00,Wax Injection Machine,AAA floor 2,wm-1,152.23
120658,04/17/25,21:40:00,Wax Injection Machine,AAA floor 2,wm-1,100.12
120659,04/17/25,21:50:00,Wax Injection Machine,AAA floor 2,wm-1,199.19
120660,04/17/25,22:00:00,Wax Injection Machine,AAA floor 2,wm-1,94.02
120661,04/17/25,22:10:00,Wax Injection Machine,AAA floor 2,wm-1,155.28
120662,04/17/25,22:20:00,Wax Injection Machine,AAA floor 2,wm-1,91.42
120663,04/17/25,22:30:00,Wax Injection Machine,AAA floor 2,wm-1,116.95
120664,04/17/25,22:40:00,Wax Injection Machine,AAA floor 2,wm-1,173.22
120665,04/17/25,22:50:00,Wax Injection Machine,AAA floor 2,wm-1,178.57
120666,04/17/25,23:00:00,Wax Injection Machine,AAA floor 2,wm-1,161.6
120667,04/17/25,23:10:00,Wax Injection Machine,AAA floor 2,wm-1,143.55
120668,04/17/25,23:20:00,Wax Injection Machine,AAA floor 2,wm-1,95.5
120669,04/17/25,23:30:00,Wax Injection Machine,AAA floor 2,wm-1,141.55
120670,04/17/25,23:40:00,Wax Injection Machine,AAA floor 2,wm-1,154.22
120671,04/17/25,23:50:00,Wax Injection Machine,AAA floor 2,wm-1,116.12
120672,04/18/25,00:00:00,Wax Injection Machine,AAA floor 2,wm-1,188.52
120673,04/18/25,00:10:00,Wax Injection Machine,AAA floor 2,wm-1,180.58
120674,04/18/25,00:20:00,Wax Injection Machine,AAA floor 2,wm-1,159.57
120675,04/18/25,00:30:00,Wax Injection Machine,AAA floor 2,wm-1,156.02
120676,04/18/25,00:40:00,Wax Injection Machine,AAA floor 2,wm-1,185.18
120677,04/18/25,00:50:00,Wax Injection Machine,AAA floor 2,wm-1,209.81
120678,04/18/25,01:00:00,Wax Injection Machine,AAA floor 2,wm-1,208.18
120679,04/18/25,01:10:00,Wax Injection Machine,AAA floor 2,wm-1,201.4
120680,04/18/25,01:20:00,Wax Injection Machine,AAA floor 2,wm-1,143.06
120681,04/18/25,01:30:00,Wax Injection Machine,AAA floor 2,wm-1,162.08
120682,04/18/25,01:40:00,Wax Injection Machine,AAA floor 2,wm-1,214.67
120683,04/18/25,01:50:00,Wax Injection Machine,AAA floor 2,wm-1,142.34
120684,04/18/25,02:00:00,Wax Injection Machine,AAA floor 2,wm-1,189.47
120685,04/18/25,02:10:00,Wax Injection Machine,AAA floor 2,wm-1,217.39
120686,04/18/25,02:20:00,Wax Injection Machine,AAA floor 2,wm-1,118.22
120687,04/18/25,02:30:00,Wax Injection Machine,AAA floor 2,wm-1,188.16
120688,04/18/25,02:40:00,Wax Injection Machine,AAA floor 2,wm-1,113.54
120689,04/18/25,02:50:00,Wax Injection Machine,AAA floor 2,wm-1,108.22
120690,04/18/25,03:00:00,Wax Injection Machine,AAA floor 2,wm-1,183.34
120691,04/18/25,03:10:00,Wax Injection Machine,AAA floor 2,wm-1,114.87
120692,04/18/25,03:20:00,Wax Injection Machine,AAA floor 2,wm-1,128.85
120693,04/18/25,03:30:00,Wax Injection Machine,AAA floor 2,wm-1,134.09
120694,04/18/25,03:40:00,Wax Injection Machine,AAA floor 2,wm-1,210.17
120695,04/18/25,03:50:00,Wax Injection Machine,AAA floor 2,wm-1,100.12
120696,04/18/25,04:00:00,Wax Injection Machine,AAA floor 2,wm-1,220.49
120697,04/18/25,04:10:00,Wax Injection Machine,AAA floor 2,wm-1,140.41
120698,04/18/25,04:20:00,Wax Injection Machine,AAA floor 2,wm-1,196.3
120699,04/18/25,04:30:00,Wax Injection Machine,AAA floor 2,wm-1,139.3
120700,04/18/25,04:40:00,Wax Injection Machine,AAA floor 2,wm-1,97.8
120701,04/18/25,04:50:00,Wax Injection Machine,AAA floor 2,wm-1,141.39
120702,04/18/25,05:00:00,Wax Injection Machine,AAA floor 2,wm-1,118.16
120703,04/18/25,05:10:00,Wax Injection Machine,AAA floor 2,wm-1,178.84
120704,04/18/25,05:20:00,Wax Injection Machine,AAA floor 2,wm-1,205.99
120705,04/18/25,05:30:00,Wax Injection Machine,AAA floor 2,wm-1,185.2
120706,04/18/25,05:40:00,Wax Injection Machine,AAA floor 2,wm-1,135.79
120707,04/18/25,05:50:00,Wax Injection Machine,AAA floor 2,wm-1,93.52
120708,04/18/25,06:00:00,Wax Injection Machine,AAA floor 2,wm-1,199.1
120709,04/18/25,06:10:00,Wax Injection Machine,AAA floor 2,wm-1,170
120710,04/18/25,06:20:00,Wax Injection Machine,AAA floor 2,wm-1,218.1
120711,04/18/25,06:30:00,Wax Injection Machine,AAA floor 2,wm-1,181.19
120712,04/18/25,06:40:00,Wax Injection Machine,AAA floor 2,wm-1,165.26
120713,04/18/25,06:50:00,Wax Injection Machine,AAA floor 2,wm-1,212.86
120714,04/18/25,07:00:00,Wax Injection Machine,AAA floor 2,wm-1,155.02
120715,04/18/25,07:10:00,Wax Injection Machine,AAA floor 2,wm-1,127.28
120716,04/18/25,07:20:00,Wax Injection Machine,AAA floor 2,wm-1,108.07
120717,04/18/25,07:30:00,Wax Injection Machine,AAA floor 2,wm-1,168.81
120718,04/18/25,07:40:00,Wax Injection Machine,AAA floor 2,wm-1,150.05
120719,04/18/25,07:50:00,Wax Injection Machine,AAA floor 2,wm-1,105.61
120720,04/18/25,08:00:00,Wax Injection Machine,AAA floor 2,wm-1,135.02
120721,04/18/25,08:10:00,Wax Injection Machine,AAA floor 2,wm-1,101.98
120722,04/18/25,08:20:00,Wax Injection Machine,AAA floor 2,wm-1,117.11
120723,04/18/25,08:30:00,Wax Injection Machine,AAA floor 2,wm-1,144.05
120724,04/18/25,08:40:00,Wax Injection Machine,AAA floor 2,wm-1,219.07
120725,04/18/25,08:50:00,Wax Injection Machine,AAA floor 2,wm-1,194.33
120726,04/18/25,09:00:00,Wax Injection Machine,AAA floor 2,wm-1,179.82
120727,04/18/25,09:10:00,Wax Injection Machine,AAA floor 2,wm-1,158.3
120728,04/18/25,09:20:00,Wax Injection Machine,AAA floor 2,wm-1,112.8
120729,04/18/25,09:30:00,Wax Injection Machine,AAA floor 2,wm-1,124.44
120730,04/18/25,09:40:00,Wax Injection Machine,AAA floor 2,wm-1,109.85
120731,04/18/25,09:50:00,Wax Injection Machine,AAA floor 2,wm-1,170.37
120732,04/18/25,10:00:00,Wax Injection Machine,AAA floor 2,wm-1,119.37
120733,04/18/25,10:10:00,Wax Injection Machine,AAA floor 2,wm-1,185.42
120734,04/18/25,10:20:00,Wax Injection Machine,AAA floor 2,wm-1,101.85
120735,04/18/25,10:30:00,Wax Injection Machine,AAA floor 2,wm-1,217.92
120736,04/18/25,10:40:00,Wax Injection Machine,AAA floor 2,wm-1,206.87
120737,04/18/25,10:50:00,Wax Injection Machine,AAA floor 2,wm-1,124.5
120738,04/18/25,11:00:00,Wax Injection Machine,AAA floor 2,wm-1,143.28
120739,04/18/25,11:10:00,Wax Injection Machine,AAA floor 2,wm-1,183.37
120740,04/18/25,11:20:00,Wax Injection Machine,AAA floor 2,wm-1,108.1
120741,04/18/25,11:30:00,Wax Injection Machine,AAA floor 2,wm-1,95.04
120742,04/18/25,11:40:00,Wax Injection Machine,AAA floor 2,wm-1,106.85
120743,04/18/25,11:50:00,Wax Injection Machine,AAA floor 2,wm-1,157.37
120744,04/18/25,12:00:00,Wax Injection Machine,AAA floor 2,wm-1,176.61
120745,04/18/25,12:10:00,Wax Injection Machine,AAA floor 2,wm-1,146.62
120746,04/18/25,12:20:00,Wax Injection Machine,AAA floor 2,wm-1,194.98
120747,04/18/25,12:30:00,Wax Injection Machine,AAA floor 2,wm-1,129.23
120748,04/18/25,12:40:00,Wax Injection Machine,AAA floor 2,wm-1,98.97
120749,04/18/25,12:50:00,Wax Injection Machine,AAA floor 2,wm-1,135.89
120750,04/18/25,13:00:00,Wax Injection Machine,AAA floor 2,wm-1,219.18
120751,04/18/25,13:10:00,Wax Injection Machine,AAA floor 2,wm-1,149.24
120752,04/18/25,13:20:00,Wax Injection Machine,AAA floor 2,wm-1,137.66
120753,04/18/25,13:30:00,Wax Injection Machine,AAA floor 2,wm-1,176.61
120754,04/18/25,13:40:00,Wax Injection Machine,AAA floor 2,wm-1,113.44
120755,04/18/25,13:50:00,Wax Injection Machine,AAA floor 2,wm-1,207.63
120756,04/18/25,14:00:00,Wax Injection Machine,AAA floor 2,wm-1,189.13
120757,04/18/25,14:10:00,Wax Injection Machine,AAA floor 2,wm-1,136.41
120758,04/18/25,14:20:00,Wax Injection Machine,AAA floor 2,wm-1,153.38
120759,04/18/25,14:30:00,Wax Injection Machine,AAA floor 2,wm-1,125.95
120760,04/18/25,14:40:00,Wax Injection Machine,AAA floor 2,wm-1,102.52
120761,04/18/25,14:50:00,Wax Injection Machine,AAA floor 2,wm-1,189.02
120762,04/18/25,15:00:00,Wax Injection Machine,AAA floor 2,wm-1,212.57
120763,04/18/25,15:10:00,Wax Injection Machine,AAA floor 2,wm-1,180.26
120764,04/18/25,15:20:00,Wax Injection Machine,AAA floor 2,wm-1,152.83
120765,04/18/25,15:30:00,Wax Injection Machine,AAA floor 2,wm-1,170.75
120766,04/18/25,15:40:00,Wax Injection Machine,AAA floor 2,wm-1,140.02
120767,04/18/25,15:50:00,Wax Injection Machine,AAA floor 2,wm-1,146.08
120768,04/18/25,16:00:00,Wax Injection Machine,AAA floor 2,wm-1,159.51
