id,name,numericId,value,timestamp,quantity
2494,Simulation Examples._System._EnableDiagnostics,0,1,09:17.1,192
2495,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:17.1,192
2496,Simulation Examples.Functions._System._DeviceId,0,4,09:17.6,192
2497,Simulation Examples._Statistics._TxBytes,0,0,09:17.6,192
2498,opc_ua_test._Statistics._SuccessfulReads,0,0,09:17.6,192
2499,Simulation Examples._System._EnableDiagnostics,0,1,09:17.6,192
2500,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:17.6,192
2501,Simulation Examples.Functions._System._DeviceId,0,4,09:18.1,192
2502,Simulation Examples._Statistics._TxBytes,0,0,09:18.1,192
2503,opc_ua_test._Statistics._SuccessfulReads,0,0,09:18.1,192
2504,Simulation Examples._System._EnableDiagnostics,0,1,09:18.1,192
2505,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:18.1,192
2506,Simulation Examples.Functions._System._DeviceId,0,4,09:18.7,192
2507,Simulation Examples._Statistics._TxBytes,0,0,09:18.7,192
2508,opc_ua_test._Statistics._SuccessfulReads,0,0,09:18.7,192
2509,Simulation Examples._System._EnableDiagnostics,0,1,09:18.7,192
2510,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:18.7,192
2511,Simulation Examples.Functions._System._DeviceId,0,4,09:19.2,192
2512,Simulation Examples._Statistics._TxBytes,0,0,09:19.2,192
2513,opc_ua_test._Statistics._SuccessfulReads,0,0,09:19.2,192
2514,Simulation Examples._System._EnableDiagnostics,0,1,09:19.2,192
2515,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:19.2,192
2516,Simulation Examples.Functions._System._DeviceId,0,4,09:19.7,192
2517,Simulation Examples._Statistics._TxBytes,0,0,09:19.7,192
2518,opc_ua_test._Statistics._SuccessfulReads,0,0,09:19.7,192
2519,Simulation Examples._System._EnableDiagnostics,0,1,09:19.7,192
2520,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:19.7,192
2521,Simulation Examples.Functions._System._DeviceId,0,4,09:20.2,192
2522,Simulation Examples._Statistics._TxBytes,0,0,09:20.2,192
2523,opc_ua_test._Statistics._SuccessfulReads,0,0,09:20.2,192
2524,Simulation Examples._System._EnableDiagnostics,0,1,09:20.2,192
2525,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:20.2,192
2526,Simulation Examples.Functions._System._DeviceId,0,4,09:20.7,192
2527,Simulation Examples._Statistics._TxBytes,0,0,09:20.7,192
2528,opc_ua_test._Statistics._SuccessfulReads,0,0,09:20.7,192
2529,Simulation Examples._System._EnableDiagnostics,0,1,09:20.7,192
2530,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:20.7,192
2531,Simulation Examples.Functions._System._DeviceId,0,4,09:21.2,192
2532,Simulation Examples._Statistics._TxBytes,0,0,09:21.2,192
2533,opc_ua_test._Statistics._SuccessfulReads,0,0,09:21.2,192
2534,Simulation Examples._System._EnableDiagnostics,0,1,09:21.2,192
2535,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:21.2,192
2536,Simulation Examples.Functions._System._DeviceId,0,4,09:21.7,192
2537,Simulation Examples._Statistics._TxBytes,0,0,09:21.7,192
2538,opc_ua_test._Statistics._SuccessfulReads,0,0,09:21.7,192
2539,Simulation Examples._System._EnableDiagnostics,0,1,09:21.7,192
2540,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:21.7,192
2541,Simulation Examples.Functions._System._DeviceId,0,4,09:22.2,192
2542,Simulation Examples._Statistics._TxBytes,0,0,09:22.2,192
2543,opc_ua_test._Statistics._SuccessfulReads,0,0,09:22.2,192
2544,Simulation Examples._System._EnableDiagnostics,0,1,09:22.2,192
2545,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:22.2,192
2546,Simulation Examples.Functions._System._DeviceId,0,4,09:22.7,192
2547,Simulation Examples._Statistics._TxBytes,0,0,09:22.7,192
2548,opc_ua_test._Statistics._SuccessfulReads,0,0,09:22.7,192
2549,Simulation Examples._System._EnableDiagnostics,0,1,09:22.7,192
2550,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:22.7,192
2551,Simulation Examples.Functions._System._DeviceId,0,4,09:23.2,192
2552,Simulation Examples._Statistics._TxBytes,0,0,09:23.2,192
2553,opc_ua_test._Statistics._SuccessfulReads,0,0,09:23.2,192
2554,Simulation Examples._System._EnableDiagnostics,0,1,09:23.2,192
2555,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:23.2,192
2556,Simulation Examples.Functions._System._DeviceId,0,4,09:23.7,192
2557,Simulation Examples._Statistics._TxBytes,0,0,09:23.7,192
2558,opc_ua_test._Statistics._SuccessfulReads,0,0,09:23.7,192
2559,Simulation Examples._System._EnableDiagnostics,0,1,09:23.7,192
2560,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:23.7,192
2561,Simulation Examples.Functions._System._DeviceId,0,4,09:24.2,192
2562,Simulation Examples._Statistics._TxBytes,0,0,09:24.2,192
2563,opc_ua_test._Statistics._SuccessfulReads,0,0,09:24.2,192
2564,Simulation Examples._System._EnableDiagnostics,0,1,09:24.2,192
2565,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:24.2,192
2566,Simulation Examples.Functions._System._DeviceId,0,4,09:24.7,192
2567,Simulation Examples._Statistics._TxBytes,0,0,09:24.7,192
2568,opc_ua_test._Statistics._SuccessfulReads,0,0,09:24.7,192
2569,Simulation Examples._System._EnableDiagnostics,0,1,09:24.7,192
2570,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:24.7,192
2571,Simulation Examples.Functions._System._DeviceId,0,4,09:25.2,192
2572,Simulation Examples._Statistics._TxBytes,0,0,09:25.2,192
2573,opc_ua_test._Statistics._SuccessfulReads,0,0,09:25.2,192
2574,Simulation Examples._System._EnableDiagnostics,0,1,09:25.2,192
2575,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:25.2,192
2576,Simulation Examples.Functions._System._DeviceId,0,4,09:25.7,192
2577,Simulation Examples._Statistics._TxBytes,0,0,09:25.7,192
2578,opc_ua_test._Statistics._SuccessfulReads,0,0,09:25.7,192
2579,Simulation Examples._System._EnableDiagnostics,0,1,09:25.7,192
2580,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:25.7,192
2581,Simulation Examples.Functions._System._DeviceId,0,4,09:26.2,192
2582,Simulation Examples._Statistics._TxBytes,0,0,09:26.2,192
2583,opc_ua_test._Statistics._SuccessfulReads,0,0,09:26.2,192
2584,Simulation Examples._System._EnableDiagnostics,0,1,09:26.2,192
2585,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:26.2,192
2586,Simulation Examples.Functions._System._DeviceId,0,4,09:26.7,192
2587,Simulation Examples._Statistics._TxBytes,0,0,09:26.7,192
2588,opc_ua_test._Statistics._SuccessfulReads,0,0,09:26.7,192
2589,Simulation Examples._System._EnableDiagnostics,0,1,09:26.7,192
2590,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:26.7,192
2591,Simulation Examples.Functions._System._DeviceId,0,4,09:27.2,192
2592,Simulation Examples._Statistics._TxBytes,0,0,09:27.2,192
2593,opc_ua_test._Statistics._SuccessfulReads,0,0,09:27.2,192
2594,Simulation Examples._System._EnableDiagnostics,0,1,09:27.2,192
2595,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:27.2,192
2596,Simulation Examples.Functions._System._DeviceId,0,4,09:27.7,192
2597,Simulation Examples._Statistics._TxBytes,0,0,09:27.7,192
2598,opc_ua_test._Statistics._SuccessfulReads,0,0,09:27.7,192
2599,Simulation Examples._System._EnableDiagnostics,0,1,09:27.7,192
2600,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:27.7,192
2601,Simulation Examples.Functions._System._DeviceId,0,4,09:28.2,192
2602,Simulation Examples._Statistics._TxBytes,0,0,09:28.2,192
2603,opc_ua_test._Statistics._SuccessfulReads,0,0,09:28.2,192
2604,Simulation Examples._System._EnableDiagnostics,0,1,09:28.2,192
2605,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:28.2,192
2606,Simulation Examples.Functions._System._DeviceId,0,4,09:28.8,192
2607,Simulation Examples._Statistics._TxBytes,0,0,09:28.8,192
2608,opc_ua_test._Statistics._SuccessfulReads,0,0,09:28.8,192
2609,Simulation Examples._System._EnableDiagnostics,0,1,09:28.8,192
2610,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:28.8,192
2611,Simulation Examples.Functions._System._DeviceId,0,4,09:29.3,192
2612,Simulation Examples._Statistics._TxBytes,0,0,09:29.3,192
2613,opc_ua_test._Statistics._SuccessfulReads,0,0,09:29.3,192
2614,Simulation Examples._System._EnableDiagnostics,0,1,09:29.3,192
2615,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:29.3,192
2616,Simulation Examples.Functions._System._DeviceId,0,4,09:29.8,192
2617,Simulation Examples._Statistics._TxBytes,0,0,09:29.8,192
2618,opc_ua_test._Statistics._SuccessfulReads,0,0,09:29.8,192
2619,Simulation Examples._System._EnableDiagnostics,0,1,09:29.8,192
2620,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:29.8,192
2621,Simulation Examples.Functions._System._DeviceId,0,4,09:30.3,192
2622,Simulation Examples._Statistics._TxBytes,0,0,09:30.3,192
2623,opc_ua_test._Statistics._SuccessfulReads,0,0,09:30.3,192
2624,Simulation Examples._System._EnableDiagnostics,0,1,09:30.3,192
2625,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:30.3,192
2626,Simulation Examples.Functions._System._DeviceId,0,4,09:30.8,192
2627,Simulation Examples._Statistics._TxBytes,0,0,09:30.8,192
2628,opc_ua_test._Statistics._SuccessfulReads,0,0,09:30.8,192
2629,Simulation Examples._System._EnableDiagnostics,0,1,09:30.8,192
2630,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:30.8,192
2631,Simulation Examples.Functions._System._DeviceId,0,4,09:31.3,192
2632,Simulation Examples._Statistics._TxBytes,0,0,09:31.3,192
2633,opc_ua_test._Statistics._SuccessfulReads,0,0,09:31.3,192
2634,Simulation Examples._System._EnableDiagnostics,0,1,09:31.3,192
2635,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:31.3,192
2636,Simulation Examples.Functions._System._DeviceId,0,4,09:31.8,192
2637,Simulation Examples._Statistics._TxBytes,0,0,09:31.8,192
2638,opc_ua_test._Statistics._SuccessfulReads,0,0,09:31.8,192
2639,Simulation Examples._System._EnableDiagnostics,0,1,09:31.8,192
2640,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:31.8,192
2641,Simulation Examples.Functions._System._DeviceId,0,4,09:32.3,192
2642,Simulation Examples._Statistics._TxBytes,0,0,09:32.3,192
2643,opc_ua_test._Statistics._SuccessfulReads,0,0,09:32.3,192
2644,Simulation Examples._System._EnableDiagnostics,0,1,09:32.3,192
2645,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:32.3,192
2646,Simulation Examples.Functions._System._DeviceId,0,4,09:32.8,192
2647,Simulation Examples._Statistics._TxBytes,0,0,09:32.8,192
2648,opc_ua_test._Statistics._SuccessfulReads,0,0,09:32.8,192
2649,Simulation Examples._System._EnableDiagnostics,0,1,09:32.8,192
2650,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:32.8,192
2651,Simulation Examples.Functions._System._DeviceId,0,4,09:33.3,192
2652,Simulation Examples._Statistics._TxBytes,0,0,09:33.3,192
2653,opc_ua_test._Statistics._SuccessfulReads,0,0,09:33.3,192
2654,Simulation Examples._System._EnableDiagnostics,0,1,09:33.3,192
2655,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:33.3,192
2656,Simulation Examples.Functions._System._DeviceId,0,4,09:33.8,192
2657,Simulation Examples._Statistics._TxBytes,0,0,09:33.8,192
2658,opc_ua_test._Statistics._SuccessfulReads,0,0,09:33.8,192
2659,Simulation Examples._System._EnableDiagnostics,0,1,09:33.8,192
2660,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:33.8,192
2661,Simulation Examples.Functions._System._DeviceId,0,4,09:34.3,192
2662,Simulation Examples._Statistics._TxBytes,0,0,09:34.3,192
2663,opc_ua_test._Statistics._SuccessfulReads,0,0,09:34.3,192
2664,Simulation Examples._System._EnableDiagnostics,0,1,09:34.3,192
2665,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:34.3,192
2666,Simulation Examples.Functions._System._DeviceId,0,4,09:34.8,192
2667,Simulation Examples._Statistics._TxBytes,0,0,09:34.8,192
2668,opc_ua_test._Statistics._SuccessfulReads,0,0,09:34.8,192
2669,Simulation Examples._System._EnableDiagnostics,0,1,09:34.8,192
2670,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:34.8,192
2671,Simulation Examples.Functions._System._DeviceId,0,4,09:35.3,192
2672,Simulation Examples._Statistics._TxBytes,0,0,09:35.3,192
2673,opc_ua_test._Statistics._SuccessfulReads,0,0,09:35.3,192
2674,Simulation Examples._System._EnableDiagnostics,0,1,09:35.3,192
2675,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:35.3,192
2676,Simulation Examples.Functions._System._DeviceId,0,4,09:35.8,192
2677,Simulation Examples._Statistics._TxBytes,0,0,09:35.8,192
2678,opc_ua_test._Statistics._SuccessfulReads,0,0,09:35.8,192
2679,Simulation Examples._System._EnableDiagnostics,0,1,09:35.8,192
2680,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:35.8,192
2681,Simulation Examples.Functions._System._DeviceId,0,4,09:36.3,192
2682,Simulation Examples._Statistics._TxBytes,0,0,09:36.3,192
2683,opc_ua_test._Statistics._SuccessfulReads,0,0,09:36.3,192
2684,Simulation Examples._System._EnableDiagnostics,0,1,09:36.3,192
2685,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:36.3,192
2686,Simulation Examples.Functions._System._DeviceId,0,4,09:36.8,192
2687,Simulation Examples._Statistics._TxBytes,0,0,09:36.8,192
2688,opc_ua_test._Statistics._SuccessfulReads,0,0,09:36.8,192
2689,Simulation Examples._System._EnableDiagnostics,0,1,09:36.8,192
2690,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:36.8,192
2691,Simulation Examples.Functions._System._DeviceId,0,4,09:37.3,192
2692,Simulation Examples._Statistics._TxBytes,0,0,09:37.3,192
2693,opc_ua_test._Statistics._SuccessfulReads,0,0,09:37.3,192
2694,Simulation Examples._System._EnableDiagnostics,0,1,09:37.3,192
2695,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:37.3,192
2696,Simulation Examples.Functions._System._DeviceId,0,4,09:37.8,192
2697,Simulation Examples._Statistics._TxBytes,0,0,09:37.8,192
2698,opc_ua_test._Statistics._SuccessfulReads,0,0,09:37.8,192
2699,Simulation Examples._System._EnableDiagnostics,0,1,09:37.8,192
2700,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:37.8,192
2701,Simulation Examples.Functions._System._DeviceId,0,4,09:38.4,192
2702,Simulation Examples._Statistics._TxBytes,0,0,09:38.4,192
2703,opc_ua_test._Statistics._SuccessfulReads,0,0,09:38.4,192
2704,Simulation Examples._System._EnableDiagnostics,0,1,09:38.4,192
2705,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:38.4,192
2706,Simulation Examples.Functions._System._DeviceId,0,4,09:38.9,192
2707,Simulation Examples._Statistics._TxBytes,0,0,09:38.9,192
2708,opc_ua_test._Statistics._SuccessfulReads,0,0,09:38.9,192
2709,Simulation Examples._System._EnableDiagnostics,0,1,09:38.9,192
2710,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:38.9,192
2711,Simulation Examples.Functions._System._DeviceId,0,4,09:39.4,192
2712,Simulation Examples._Statistics._TxBytes,0,0,09:39.4,192
2713,opc_ua_test._Statistics._SuccessfulReads,0,0,09:39.4,192
2714,Simulation Examples._System._EnableDiagnostics,0,1,09:39.4,192
2715,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:39.4,192
2716,Simulation Examples.Functions._System._DeviceId,0,4,09:39.9,192
2717,Simulation Examples._Statistics._TxBytes,0,0,09:39.9,192
2718,opc_ua_test._Statistics._SuccessfulReads,0,0,09:39.9,192
2719,Simulation Examples._System._EnableDiagnostics,0,1,09:39.9,192
2720,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:39.9,192
2721,Simulation Examples.Functions._System._DeviceId,0,4,09:40.4,192
2722,Simulation Examples._Statistics._TxBytes,0,0,09:40.4,192
2723,opc_ua_test._Statistics._SuccessfulReads,0,0,09:40.4,192
2724,Simulation Examples._System._EnableDiagnostics,0,1,09:40.4,192
2725,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:40.4,192
2726,Simulation Examples.Functions._System._DeviceId,0,4,09:40.9,192
2727,Simulation Examples._Statistics._TxBytes,0,0,09:40.9,192
2728,opc_ua_test._Statistics._SuccessfulReads,0,0,09:40.9,192
2729,Simulation Examples._System._EnableDiagnostics,0,1,09:40.9,192
2730,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:40.9,192
2731,Simulation Examples.Functions._System._DeviceId,0,4,09:41.4,192
2732,Simulation Examples._Statistics._TxBytes,0,0,09:41.4,192
2733,opc_ua_test._Statistics._SuccessfulReads,0,0,09:41.4,192
2734,Simulation Examples._System._EnableDiagnostics,0,1,09:41.4,192
2735,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:41.4,192
2736,Simulation Examples.Functions._System._DeviceId,0,4,09:41.9,192
2737,Simulation Examples._Statistics._TxBytes,0,0,09:41.9,192
2738,opc_ua_test._Statistics._SuccessfulReads,0,0,09:41.9,192
2739,Simulation Examples._System._EnableDiagnostics,0,1,09:41.9,192
2740,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:41.9,192
2741,Simulation Examples.Functions._System._DeviceId,0,4,09:42.4,192
2742,Simulation Examples._Statistics._TxBytes,0,0,09:42.4,192
2743,opc_ua_test._Statistics._SuccessfulReads,0,0,09:42.4,192
2744,Simulation Examples._System._EnableDiagnostics,0,1,09:42.4,192
2745,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:42.4,192
2746,Simulation Examples.Functions._System._DeviceId,0,4,09:42.9,192
2747,Simulation Examples._Statistics._TxBytes,0,0,09:42.9,192
2748,opc_ua_test._Statistics._SuccessfulReads,0,0,09:42.9,192
2749,Simulation Examples._System._EnableDiagnostics,0,1,09:42.9,192
2750,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:42.9,192
2751,Simulation Examples.Functions._System._DeviceId,0,4,09:43.4,192
2752,Simulation Examples._Statistics._TxBytes,0,0,09:43.4,192
2753,opc_ua_test._Statistics._SuccessfulReads,0,0,09:43.4,192
2754,Simulation Examples._System._EnableDiagnostics,0,1,09:43.4,192
2755,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:43.4,192
2756,Simulation Examples.Functions._System._DeviceId,0,4,09:43.9,192
2757,Simulation Examples._Statistics._TxBytes,0,0,09:43.9,192
2758,opc_ua_test._Statistics._SuccessfulReads,0,0,09:43.9,192
2759,Simulation Examples._System._EnableDiagnostics,0,1,09:43.9,192
2760,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:43.9,192
2761,Simulation Examples.Functions._System._DeviceId,0,4,09:44.4,192
2762,Simulation Examples._Statistics._TxBytes,0,0,09:44.4,192
2763,opc_ua_test._Statistics._SuccessfulReads,0,0,09:44.4,192
2764,Simulation Examples._System._EnableDiagnostics,0,1,09:44.4,192
2765,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:44.4,192
2766,Simulation Examples.Functions._System._DeviceId,0,4,09:44.9,192
2767,Simulation Examples._Statistics._TxBytes,0,0,09:44.9,192
2768,opc_ua_test._Statistics._SuccessfulReads,0,0,09:44.9,192
2769,Simulation Examples._System._EnableDiagnostics,0,1,09:44.9,192
2770,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:44.9,192
2771,Simulation Examples.Functions._System._DeviceId,0,4,09:45.4,192
2772,Simulation Examples._Statistics._TxBytes,0,0,09:45.4,192
2773,opc_ua_test._Statistics._SuccessfulReads,0,0,09:45.4,192
2774,Simulation Examples._System._EnableDiagnostics,0,1,09:45.4,192
2775,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:45.4,192
2776,Simulation Examples.Functions._System._DeviceId,0,4,09:45.9,192
2777,Simulation Examples._Statistics._TxBytes,0,0,09:45.9,192
2778,opc_ua_test._Statistics._SuccessfulReads,0,0,09:45.9,192
2779,Simulation Examples._System._EnableDiagnostics,0,1,09:45.9,192
2780,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:45.9,192
2781,Simulation Examples.Functions._System._DeviceId,0,4,09:46.4,192
2782,Simulation Examples._Statistics._TxBytes,0,0,09:46.4,192
2783,opc_ua_test._Statistics._SuccessfulReads,0,0,09:46.4,192
2784,Simulation Examples._System._EnableDiagnostics,0,1,09:46.4,192
2785,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:46.4,192
2786,Simulation Examples.Functions._System._DeviceId,0,4,09:46.9,192
2787,Simulation Examples._Statistics._TxBytes,0,0,09:46.9,192
2788,opc_ua_test._Statistics._SuccessfulReads,0,0,09:46.9,192
2789,Simulation Examples._System._EnableDiagnostics,0,1,09:46.9,192
2790,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:46.9,192
2791,Simulation Examples.Functions._System._DeviceId,0,4,09:47.5,192
2792,Simulation Examples._Statistics._TxBytes,0,0,09:47.5,192
2793,opc_ua_test._Statistics._SuccessfulReads,0,0,09:47.5,192
2794,Simulation Examples._System._EnableDiagnostics,0,1,09:47.5,192
2795,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:47.5,192
2796,Simulation Examples.Functions._System._DeviceId,0,4,09:48.0,192
2797,Simulation Examples._Statistics._TxBytes,0,0,09:48.0,192
2798,opc_ua_test._Statistics._SuccessfulReads,0,0,09:48.0,192
2799,Simulation Examples._System._EnableDiagnostics,0,1,09:48.0,192
2800,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:48.0,192
2801,Simulation Examples.Functions._System._DeviceId,0,4,09:48.5,192
2802,Simulation Examples._Statistics._TxBytes,0,0,09:48.5,192
2803,opc_ua_test._Statistics._SuccessfulReads,0,0,09:48.5,192
2804,Simulation Examples._System._EnableDiagnostics,0,1,09:48.5,192
2805,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:48.5,192
2806,Simulation Examples.Functions._System._DeviceId,0,4,09:49.0,192
2807,Simulation Examples._Statistics._TxBytes,0,0,09:49.0,192
2808,opc_ua_test._Statistics._SuccessfulReads,0,0,09:49.0,192
2809,Simulation Examples._System._EnableDiagnostics,0,1,09:49.0,192
2810,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:49.0,192
2811,Simulation Examples.Functions._System._DeviceId,0,4,09:49.5,192
2812,Simulation Examples._Statistics._TxBytes,0,0,09:49.5,192
2813,opc_ua_test._Statistics._SuccessfulReads,0,0,09:49.5,192
2814,Simulation Examples._System._EnableDiagnostics,0,1,09:49.5,192
2815,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:49.5,192
2816,Simulation Examples.Functions._System._DeviceId,0,4,09:50.0,192
2817,Simulation Examples._Statistics._TxBytes,0,0,09:50.0,192
2818,opc_ua_test._Statistics._SuccessfulReads,0,0,09:50.0,192
2819,Simulation Examples._System._EnableDiagnostics,0,1,09:50.0,192
2820,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:50.0,192
2821,Simulation Examples.Functions._System._DeviceId,0,4,09:50.5,192
2822,Simulation Examples._Statistics._TxBytes,0,0,09:50.5,192
2823,opc_ua_test._Statistics._SuccessfulReads,0,0,09:50.5,192
2824,Simulation Examples._System._EnableDiagnostics,0,1,09:50.5,192
2825,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:50.5,192
2826,Simulation Examples.Functions._System._DeviceId,0,4,09:51.0,192
2827,Simulation Examples._Statistics._TxBytes,0,0,09:51.0,192
2828,opc_ua_test._Statistics._SuccessfulReads,0,0,09:51.0,192
2829,Simulation Examples._System._EnableDiagnostics,0,1,09:51.0,192
2830,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:51.0,192
2831,Simulation Examples.Functions._System._DeviceId,0,4,09:51.5,192
2832,Simulation Examples._Statistics._TxBytes,0,0,09:51.5,192
2833,opc_ua_test._Statistics._SuccessfulReads,0,0,09:51.5,192
2834,Simulation Examples._System._EnableDiagnostics,0,1,09:51.5,192
2835,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:51.5,192
2836,Simulation Examples.Functions._System._DeviceId,0,4,09:52.0,192
2837,Simulation Examples._Statistics._TxBytes,0,0,09:52.0,192
2838,opc_ua_test._Statistics._SuccessfulReads,0,0,09:52.0,192
2839,Simulation Examples._System._EnableDiagnostics,0,1,09:52.0,192
2840,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:52.0,192
2841,Simulation Examples.Functions._System._DeviceId,0,4,09:52.5,192
2842,Simulation Examples._Statistics._TxBytes,0,0,09:52.5,192
2843,opc_ua_test._Statistics._SuccessfulReads,0,0,09:52.5,192
2844,Simulation Examples._System._EnableDiagnostics,0,1,09:52.5,192
2845,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:52.5,192
2846,Simulation Examples.Functions._System._DeviceId,0,4,09:53.0,192
2847,Simulation Examples._Statistics._TxBytes,0,0,09:53.0,192
2848,opc_ua_test._Statistics._SuccessfulReads,0,0,09:53.0,192
2849,Simulation Examples._System._EnableDiagnostics,0,1,09:53.0,192
2850,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:53.0,192
2851,Simulation Examples.Functions._System._DeviceId,0,4,09:53.5,192
2852,Simulation Examples._Statistics._TxBytes,0,0,09:53.5,192
2853,opc_ua_test._Statistics._SuccessfulReads,0,0,09:53.5,192
2854,Simulation Examples._System._EnableDiagnostics,0,1,09:53.5,192
2855,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:53.5,192
2856,Simulation Examples.Functions._System._DeviceId,0,4,09:54.0,192
2857,Simulation Examples._Statistics._TxBytes,0,0,09:54.0,192
2858,opc_ua_test._Statistics._SuccessfulReads,0,0,09:54.0,192
2859,Simulation Examples._System._EnableDiagnostics,0,1,09:54.0,192
2860,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:54.0,192
2861,Simulation Examples.Functions._System._DeviceId,0,4,09:54.5,192
2862,Simulation Examples._Statistics._TxBytes,0,0,09:54.5,192
2863,opc_ua_test._Statistics._SuccessfulReads,0,0,09:54.5,192
2864,Simulation Examples._System._EnableDiagnostics,0,1,09:54.5,192
2865,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:54.5,192
2866,Simulation Examples.Functions._System._DeviceId,0,4,09:55.0,192
2867,Simulation Examples._Statistics._TxBytes,0,0,09:55.0,192
2868,opc_ua_test._Statistics._SuccessfulReads,0,0,09:55.0,192
2869,Simulation Examples._System._EnableDiagnostics,0,1,09:55.0,192
2870,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:55.0,192
2871,Simulation Examples.Functions._System._DeviceId,0,4,09:55.5,192
2872,Simulation Examples._Statistics._TxBytes,0,0,09:55.5,192
2873,opc_ua_test._Statistics._SuccessfulReads,0,0,09:55.5,192
2874,Simulation Examples._System._EnableDiagnostics,0,1,09:55.5,192
2875,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,09:55.5,192
2876,Simulation Examples.Functions._System._DeviceId,0,4,09:56.0,192
2877,Simulation Examples._Statistics._TxBytes,0,0,09:56.0,192
2878,opc_ua_test._Statistics._SuccessfulReads,0,0,09:56.0,192
2879,Simulation Examples._System._EnableDiagnostics,0,1,09:56.0,192
